,technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity
7539,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
7540,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
7541,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
7542,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
7543,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
7544,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
7545,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution
7546,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
7547,T1480,False,execution guardrails,defense-evasion,"Linux, macOS, Windows",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
7548,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,5136,a directory service object was modified.,windows,DS Access,Directory Service Changes,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5136|a directory service object was modified.,windows|active directory|active directory object modification
7549,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,5139,a directory service object was moved.,windows,DS Access,Directory Service Changes,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5139|a directory service object was moved.,windows|active directory|active directory object modification
7550,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",active directory,active directory object modification,REL-2022-0162,User modified AD Object,user,modified,ad object,4719,system audit policy was changed.,windows,Policy Change,Policy Change,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4719|system audit policy was changed.,windows|active directory|active directory object modification
7551,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
7552,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
7553,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
7554,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
7555,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution
7556,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution
7557,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|command|command execution
7558,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution
7559,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution
7560,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation
7561,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation
7562,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation
7563,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0146,User created Process,user,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation
7564,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|process creation
7565,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation
7566,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation
7567,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation
7568,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,linux,ProcessCreate,,,sysmon,,linux|sysmon|1|process creation.,linux|process|process creation
7569,T1222,,file and directory permissions modification,defense-evasion,"Linux, Windows, macOS",process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation
7570,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation
7571,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation
7572,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0146,User created Process,user,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation
7573,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0153,Process created Thread,process,created,thread,8,createremotethread.,windows,CreateRemoteThread,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|8|createremotethread.,windows|process|process creation
7574,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0153,Process created Thread,process,created,thread,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""CreateRemoteThreadApiCall""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|process|process creation
7575,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|process|process creation
7576,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|process|process creation
7577,T1221,,template injection,defense-evasion,Windows,process,process creation,REL-2022-0175,Process created Process,process,created,process,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|process|process creation
7578,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
7579,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7580,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7581,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7582,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionAttempt""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7583,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
7584,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7585,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7586,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0074,Device blocked connection from Process,device,blocked connection from,process,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7587,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0051,Process connected from Host,process,connected from,host,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7588,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0051,Process connected from Host,process,connected from,host,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7589,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0090,Device permitted listener on Ip,device,permitted listener on,ip,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation
7590,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0056,Process attempted connection to Ip,process,attempted connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7591,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0056,Process attempted connection to Ip,process,attempted connection to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionAttempt""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7592,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0057,User connected to Ip,user,connected to,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7593,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0057,User connected to Ip,user,connected to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7594,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0084,Device blocked port bind on Process,device,blocked port bind on,process,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation
7595,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0022,Device blocked listener on Ip,device,blocked listener on,ip,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation
7596,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0068,Process listened on Port,process,listened on,port,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation
7597,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0068,Process listened on Port,process,listened on,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ListeningConnectionCreated""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7598,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7599,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,5031,the windows firewall service blocked an application from accepting incoming connections on the network.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5031|the windows firewall service blocked an application from accepting incoming connections on the network.,windows|network traffic|network connection creation
7600,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionToAppBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation
7601,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7602,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7603,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7604,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation
7605,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0091,Process attempted to listen on Port,process,attempted to listen on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation
7606,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,5158,the windows filtering platform has permitted a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5158|the windows filtering platform has permitted a bind to a local port.,windows|network traffic|network connection creation
7607,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ListeningConnectionCreated""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7608,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0115,Device permitted listener on Port,device,permitted listener on,port,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation
7609,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7610,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7611,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7612,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7613,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation
7614,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7615,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
7616,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0159,Device blocked listener on Port,device,blocked listener on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation
7617,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7618,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation
7619,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation
7620,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0137,Device blocked connection to Port,device,blocked connection to,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallOutboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation
7621,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0128,Device blocked listener on Process,device,blocked listener on,process,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation
7622,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0164,Device permitted listener on Process,device,permitted listener on,process,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation
7623,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0135,User connected to Port,user,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation
7624,T1221,,template injection,defense-evasion,Windows,network traffic,network connection creation,REL-2022-0135,User connected to Port,user,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation
