technique_id,is_subtechnique,technique,tactic,platform,data_source,data_component,relationship_id,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,channel,log_source,filter_in,event_identity,source_identity,evidence_degree,evidence_score,evidence_confidence_reason
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0018,User executed Command,user,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0018,User executed Command,user,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0018,User executed Command,user,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0264,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0018,User executed Command,user,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4688,a new process has been created.,windows,Detailed Tracking,Process Creation,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4688|a new process has been created.,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0131,Process executed Command,process,executed,command,1,process creation.,windows,ProcessCreate,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|1|process creation.,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0131,Process executed Command,process,executed,command,4103,module logging.,windows,,,microsoft-windows-powershell/operational,microsoft-windows-powershell,,windows|microsoft-windows-powershell|4103|module logging.,windows|command|command execution,225,0.0264,"Evidence score 0.03: this telemetry is shared with 224 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.002,True,smb/windows admin shares,lateral-movement,Windows,command,command execution,REL-2022-0131,Process executed Command,process,executed,command,DeviceProcessEvents,deviceprocessevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ProcessCreated""}",windows|microsoft defender for endpoint|DeviceProcessEvents|deviceprocessevents,windows|command|command execution,248,0.0124,"Evidence score 0.01: this telemetry is shared with 247 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0046,User created logon from Ip,user,created logon from,ip,4624,an account was successfully logged on.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4624|an account was successfully logged on.,windows|logon session|logon session creation,37,0.2844,"Evidence score 0.28: this telemetry is shared with 36 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0046,User created logon from Ip,user,created logon from,ip,4778,a session was reconnected to a window station.,windows,Logon/Logoff,Other Logon/Logoff Events,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4778|a session was reconnected to a window station.,windows|logon session|logon session creation,26,0.3338,"Evidence score 0.33: this telemetry is shared with 25 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0046,User created logon from Ip,user,created logon from,ip,DeviceLogonEvents,devicelogonevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""LogonSuccess""}",windows|microsoft defender for endpoint|DeviceLogonEvents|devicelogonevents,windows|logon session|logon session creation,40,0.2734,"Evidence score 0.27: this telemetry is shared with 39 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0059,User created logon from Port,user,created logon from,port,4624,an account was successfully logged on.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4624|an account was successfully logged on.,windows|logon session|logon session creation,37,0.2844,"Evidence score 0.28: this telemetry is shared with 36 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0059,User created logon from Port,user,created logon from,port,DeviceLogonEvents,devicelogonevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""LogonSuccess""}",windows|microsoft defender for endpoint|DeviceLogonEvents|devicelogonevents,windows|logon session|logon session creation,40,0.2734,"Evidence score 0.27: this telemetry is shared with 39 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0186,User created Logon,user,created,logon,4624,an account was successfully logged on.,windows,Logon/Logoff,Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4624|an account was successfully logged on.,windows|logon session|logon session creation,37,0.2844,"Evidence score 0.28: this telemetry is shared with 36 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0186,User created Logon,user,created,logon,4778,a session was reconnected to a window station.,windows,Logon/Logoff,Other Logon/Logoff Events,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4778|a session was reconnected to a window station.,windows|logon session|logon session creation,26,0.3338,"Evidence score 0.33: this telemetry is shared with 25 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0186,User created Logon,user,created,logon,4964,special groups have been assigned to a new logon.,windows,Logon/Logoff,Special Logon,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|4964|special groups have been assigned to a new logon.,windows|logon session|logon session creation,26,0.3338,"Evidence score 0.33: this telemetry is shared with 25 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,logon session,logon session creation,REL-2022-0186,User created Logon,user,created,logon,DeviceLogonEvents,devicelogonevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""LogonSuccess""}",windows|microsoft defender for endpoint|DeviceLogonEvents|devicelogonevents,windows|logon session|logon session creation,40,0.2734,"Evidence score 0.27: this telemetry is shared with 39 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0007,Process connected from Port,process,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0012,Process attempted connection to Port,process,attempted connection to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionAttempt""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0017,Process connected to Ip,process,connected to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0074,Device blocked connection from Process,device,blocked connection from,process,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0051,Process connected from Host,process,connected from,host,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0051,Process connected from Host,process,connected from,host,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0090,Device permitted listener on Ip,device,permitted listener on,ip,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0056,Process attempted connection to Ip,process,attempted connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0056,Process attempted connection to Ip,process,attempted connection to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionAttempt""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0057,User connected to Ip,user,connected to,ip,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0057,User connected to Ip,user,connected to,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0084,Device blocked port bind on Process,device,blocked port bind on,process,5159,the windows filtering platform has blocked a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5159|the windows filtering platform has blocked a bind to a local port.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0022,Device blocked listener on Ip,device,blocked listener on,ip,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0068,Process listened on Port,process,listened on,port,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0068,Process listened on Port,process,listened on,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ListeningConnectionCreated""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,5031,the windows firewall service blocked an application from accepting incoming connections on the network.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5031|the windows firewall service blocked an application from accepting incoming connections on the network.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0033,Device blocked connection to Process,Device,blocked connection to,process,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionToAppBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0002,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0079,Process attempted connection from Ip,process,attempted connection from,ip,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0028,Device blocked connection from Port,device,blocked connection from,port,DeviceEvents,deviceevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""FirewallInboundConnectionBlocked""}",windows|microsoft defender for endpoint|DeviceEvents|deviceevents,windows|network traffic|network connection creation,270,0.0002,"Evidence score 0.00: this telemetry is shared with 269 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0091,Process attempted to listen on Port,process,attempted to listen on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,5158,the windows filtering platform has permitted a bind to a local port.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5158|the windows filtering platform has permitted a bind to a local port.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0103,Process bound to Port,process,bound to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ListeningConnectionCreated""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0115,Device permitted listener on Port,device,permitted listener on,port,5154,the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5154|the windows filtering platform has permitted an application or service to listen on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0108,User connected from Port,user,connected from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""InboundConnectionAccepted""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0112,Process attempted connection from Port,process,attempted connection from,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionRequest""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,5156,the windows filtering platform has permitted a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5156|the windows filtering platform has permitted a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,3,network connection.,windows,NetworkConnect,,microsoft-windows-sysmon/operational,microsoft-windows-sysmon,,windows|microsoft-windows-sysmon|3|network connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0113,Process connected to Port,process,connected to,port,DeviceNetworkEvents,devicenetworkevents,windows,,,,microsoft defender for endpoint,"{""ActionType"": ""ConnectionSuccess""}",windows|microsoft defender for endpoint|DeviceNetworkEvents|devicenetworkevents,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0159,Device blocked listener on Port,device,blocked listener on,port,5155,the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5155|the windows filtering platform has blocked an application or service from listening on a port for incoming connections.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
T1021.001,True,remote desktop protocol,lateral-movement,Windows,network traffic,network connection creation,REL-2022-0173,Device blocked connection to Ip,device,blocked connection to,ip,5157,the windows filtering platform has blocked a connection.,windows,Object Access,Filtering Platform Connection,security,microsoft-windows-security-auditing,,windows|microsoft-windows-security-auditing|5157|the windows filtering platform has blocked a connection.,windows|network traffic|network connection creation,49,0.2447,"Evidence score 0.24: this telemetry is shared with 48 other techniques, so it has low discriminative power on its own; relative to other evidence for this technique, it's a comparatively minor source."
